TE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,TE_family,TE_class,significance
MER101B:ERV1:LTR,123.180196432739,0.0462581037548878,0.108466215140342,0.426474766313507,0.669761931314806,0.9962736297742,ERV1,MER101B,Not significant
LTR2C:ERV1:LTR,198.930688489464,-0.0612127523755068,0.143913049655196,-0.425345390999408,0.67058490880202,0.9962736297742,ERV1,LTR2C,Not significant
THE1D-int:ERVL-MaLR:LTR,1794.21241517057,0.0418220483626746,0.0983595464238441,0.425195620387044,0.670694076587801,0.9962736297742,ERVL-MaLR,THE1D-int,Not significant
LTR14:ERVK:LTR,146.759929549836,0.0601653402536085,0.142123006988893,0.423332868676994,0.672052416447479,0.9962736297742,ERVK,LTR14,Not significant
L1MA8:L1:LINE,6666.94488575714,-0.029811522274727,0.0705233616597427,-0.422718395339123,0.67250073266742,0.9962736297742,L1,L1MA8,Not significant
LTR87:ERVL:LTR,369.167596595995,-0.0286073830268198,0.0678269910848513,-0.421769896751458,0.67319298037983,0.9962736297742,ERVL,LTR87,Not significant
AluJo:Alu:SINE,36609.8369948963,-0.0229276074061837,0.0544370401699513,-0.421176598408073,0.673626131280263,0.9962736297742,Alu,AluJo,Not significant
LTR62:ERVL:LTR,362.015616532715,-0.0425926263114312,0.101140551988259,-0.421123134827025,0.673665168897907,0.9962736297742,ERVL,LTR62,Not significant
UCON87:UCON87:Unknown,4.55068169271229,-0.222124785207121,0.527572425469399,-0.421031832756402,0.673731837158738,0.9962736297742,UCON87,UCON87,Not significant
HERV1_LTRb:ERV1:LTR,28.7164368216551,-0.101304613103802,0.240993077292703,-0.420363166618106,0.674220171515515,0.9962736297742,ERV1,HERV1_LTRb,Not significant
HSAT5:Satellite:Satellite,74.0289497613681,-0.0947214278428613,0.225833294854867,-0.419430748259394,0.674901356214573,0.9962736297742,Satellite,HSAT5,Not significant
LTR52-int:ERVL:LTR,51.5713939844522,0.099772012178715,0.239476848782418,0.416624874955512,0.676952811793726,0.9962736297742,ERVL,LTR52-int,Not significant
X9_LINE:L1:LINE,1309.37308149192,-0.101089553089293,0.243059464293011,-0.415904615701069,0.677479801851783,0.9962736297742,L1,X9_LINE,Not significant
UCON70:UCON70:Unknown,180.599787477526,-0.0861173204106561,0.2099844694419,-0.410112808054519,0.681723197606936,0.9962736297742,UCON70,UCON70,Not significant
L1PA8A:L1:LINE,2385.06790541658,0.0406190352454542,0.0991315642201092,0.409748757270336,0.681990259487609,0.9962736297742,L1,L1PA8A,Not significant
MER70A:ERVL:LTR,372.127676771554,0.0507836858430365,0.124177321863058,0.408961033150969,0.682568257735274,0.9962736297742,ERVL,MER70A,Not significant
MER11A:ERVK:LTR,2382.4970769309,-0.027384636173517,0.0674068507934304,-0.40625894625218,0.684552346685742,0.9962736297742,ERVK,MER11A,Not significant
L2b:L2:LINE,123102.213508809,0.0376824510469055,0.0929190781977705,0.405540517381173,0.685080242022045,0.9962736297742,L2,L2b,Not significant
UCON49:L2:LINE,149.993730447551,0.0518359780112502,0.128087136524726,0.404693081738493,0.685703128142723,0.9962736297742,L2,UCON49,Not significant
AluSq:Alu:SINE,10376.2517893206,0.0214978564313826,0.0532889705155814,0.403420374298594,0.686639000806169,0.9962736297742,Alu,AluSq,Not significant
Charlie23a:hAT-Charlie:DNA,968.423240143364,-0.0249669654948171,0.0621525854017139,-0.401704375344112,0.687901604109857,0.9962736297742,hAT-Charlie,Charlie23a,Not significant
MLT1E2:ERVL-MaLR:LTR,2448.55271942994,-0.0166681308499104,0.0416160703504962,-0.400521498294507,0.68877245235577,0.9962736297742,ERVL-MaLR,MLT1E2,Not significant
HSATI:Satellite:Satellite,7.49463544163742,-0.183746265179884,0.460193555161053,-0.399280396518327,0.689686609971644,0.9962736297742,Satellite,HSATI,Not significant
LTR47A2:ERVL:LTR,195.356310397778,0.0437941218073555,0.109995494720213,0.398144686914235,0.690523536003034,0.9962736297742,ERVL,LTR47A2,Not significant
UCON17:UCON17:Unknown,18.2367282091534,0.101977756344338,0.256730733963237,0.397216783398207,0.691207606782609,0.9962736297742,UCON17,UCON17,Not significant
L1MB1:L1:LINE,4843.96331759054,-0.0273846313263451,0.0691027253722716,-0.396288730709507,0.691892039776806,0.9962736297742,L1,L1MB1,Not significant
Tigger9a:TcMar-Tigger:DNA,1009.21421885364,-0.0235781320294446,0.0596137727987311,-0.395514843676301,0.69246296910001,0.9962736297742,TcMar-Tigger,Tigger9a,Not significant
MER31-int:ERV1:LTR,1950.6529802439,-0.0392393368482405,0.0993026490938955,-0.395148943218401,0.692732970275626,0.9962736297742,ERV1,MER31-int,Not significant
L1P4d:L1:LINE,90.2520270969859,0.068009119750217,0.172578822863761,0.39407569608877,0.693525153887452,0.9962736297742,L1,L1P4d,Not significant
SATR1:Satellite:Satellite,180.315758388411,0.0741929519666273,0.188698471215472,0.393182581123868,0.694184634109617,0.9962736297742,Satellite,SATR1,Not significant
LTR13_:ERVK:LTR,56.8757865526434,0.0883988788202952,0.225318966705708,0.392327730384784,0.694816076805583,0.9962736297742,ERVK,LTR13_,Not significant
UCON51:LTR:LTR?,161.176295048089,-0.117106585628995,0.298938161843245,-0.39174184020842,0.695248971872295,0.9962736297742,LTR,UCON51,Not significant
ERVL-int:ERVL:LTR,854.259774518388,0.0238544636192946,0.061009078671029,0.390998588061325,0.695798279516366,0.9962736297742,ERVL,ERVL-int,Not significant
MLT1O-int:ERVL-MaLR:LTR,2.04920504627623,-0.273310505912055,0.699739749997563,-0.390588795209944,0.696101209159661,0.9962736297742,ERVL-MaLR,MLT1O-int,Not significant
LTR47A:ERVL:LTR,412.918743292299,0.0280633361647609,0.0723209171652593,0.388038997080662,0.697987174777234,0.9962736297742,ERVL,LTR47A,Not significant
Penelope1_Vert:Penelope:LINE,2832.3840228789,-0.101426765294704,0.261462647357929,-0.387920669815051,0.698074741293831,0.9962736297742,Penelope,Penelope1_Vert,Not significant
MSTD:ERVL-MaLR:LTR,8097.39513560788,0.01205780491035,0.0310944528843428,0.387779934742688,0.698178895642606,0.9962736297742,ERVL-MaLR,MSTD,Not significant
UCON22:UCON22:Unknown,33.3059458020549,-0.109329439709057,0.282009397751451,-0.387680129033909,0.69825276268421,0.9962736297742,UCON22,UCON22,Not significant
L1MC:L1:LINE,4244.07301392788,-0.021316206223143,0.0550664813644348,-0.387099478575187,0.698682563619829,0.9962736297742,L1,L1MC,Not significant
L4_B_Mam:RTE-X:LINE,3594.28867761655,-0.0151702678095617,0.0392921828548932,-0.386088700278775,0.6994309781579,0.9962736297742,RTE-X,L4_B_Mam,Not significant
LTR22C0:ERVK:LTR,134.352102087038,-0.0428705372745278,0.111432635662529,-0.384721558631711,0.700443720858361,0.9962736297742,ERVK,LTR22C0,Not significant
SST1:centr:Satellite,561.13400558077,0.076409304931293,0.198820989705771,0.384312064055052,0.700747167477768,0.9962736297742,centr,SST1,Not significant
L1M6:L1:LINE,2794.31511052266,-0.0253868598459438,0.0661694152506024,-0.383664563904586,0.701227080145815,0.9962736297742,L1,L1M6,Not significant
MER92D:ERV1:LTR,215.426712960728,0.0354382000658369,0.092489079875343,0.383160910602641,0.701600459191973,0.9962736297742,ERV1,MER92D,Not significant
MLT1F1-int:ERVL-MaLR:LTR,160.760639262439,0.0480053210072555,0.125851049788818,0.381445534922513,0.702872678392717,0.9962736297742,ERVL-MaLR,MLT1F1-int,Not significant
LTR7C:ERV1:LTR,165.878740320974,-0.0594712304703031,0.155966208299461,-0.381308432888977,0.702974396960832,0.9962736297742,ERV1,LTR7C,Not significant
MER67D:ERV1:LTR,1458.83079087404,0.0361310426873968,0.0949913643937726,0.380361340401649,0.70367720778794,0.9962736297742,ERV1,MER67D,Not significant
LTR38B:ERV1:LTR,269.220498997053,-0.0997010466713186,0.265751247925234,-0.375166805234978,0.70753641578236,0.9962736297742,ERV1,LTR38B,Not significant
UCON69:hAT:DNA,32.8655777707605,0.0801086633441856,0.213729188104991,0.374813866343952,0.707798900981348,0.9962736297742,hAT,UCON69,Not significant
LTR3:ERVK:LTR,209.349960055676,-0.0346985419590526,0.092657571875838,-0.374481450966025,0.708046154335083,0.9962736297742,ERVK,LTR3,Not significant
MER4-int:ERV1:LTR,2958.78351265043,-0.0183115425450857,0.0489026653988882,-0.374448762571989,0.708070469900117,0.9962736297742,ERV1,MER4-int,Not significant
LTR12E:ERV1:LTR,68.9794082619258,0.0796625439274833,0.213475339455755,0.3731697728205,0.709022091705921,0.9962736297742,ERV1,LTR12E,Not significant
MER57C2:ERV1:LTR,481.80293689566,0.0352348997631322,0.0944231102607953,0.373159702808072,0.709029586020129,0.9962736297742,ERV1,MER57C2,Not significant
L2-3_AMi:L2:LINE,14.8820273392316,0.117896437058813,0.318810857140528,0.369800571148195,0.711531089647464,0.9962736297742,L2,L2-3_AMi,Not significant
HERV3-int:ERV1:LTR,347.36309180336,0.0314704845248939,0.0862495765202305,0.364876974410562,0.715203242851941,0.9962736297742,ERV1,HERV3-int,Not significant
Tigger15a:TcMar-Tigger:DNA,3586.25372357139,-0.0178834632952558,0.049058914918926,-0.364530347334623,0.715462016505678,0.9962736297742,TcMar-Tigger,Tigger15a,Not significant
MSTD-int:ERVL-MaLR:LTR,617.241720072851,0.0344694491796119,0.0945894232593192,0.364411241678819,0.715550942111444,0.9962736297742,ERVL-MaLR,MSTD-int,Not significant
MLT1A:ERVL-MaLR:LTR,6211.93802837518,0.0108187237595744,0.0296920635760011,0.364364158519409,0.715586095985835,0.9962736297742,ERVL-MaLR,MLT1A,Not significant
LTR12C:ERV1:LTR,3055.17538851383,0.0226491782729352,0.0621970391463392,0.364152033341096,0.71574448327479,0.9962736297742,ERV1,LTR12C,Not significant
MLT2C2:ERVL:LTR,906.749520166299,-0.0190923793433219,0.052478489382051,-0.36381343228702,0.715997331525966,0.9962736297742,ERVL,MLT2C2,Not significant
MER68:ERVL:LTR,3116.60799170092,-0.0160617772326897,0.0442411789552455,-0.363050389071635,0.716567243500297,0.9962736297742,ERVL,MER68,Not significant
MER20B:hAT-Charlie:DNA,3320.27839694209,-0.0133313426163067,0.036809751647291,-0.36216877375449,0.717225912793618,0.9962736297742,hAT-Charlie,MER20B,Not significant
MLT1I:ERVL-MaLR:LTR,7248.78417913333,-0.0129883540113746,0.0359628258909847,-0.361160550918512,0.717979430440885,0.9962736297742,ERVL-MaLR,MLT1I,Not significant
MLT1H1:ERVL-MaLR:LTR,2175.98165127018,0.0170207347154876,0.0471292540457092,0.361150097962078,0.717987244127685,0.9962736297742,ERVL-MaLR,MLT1H1,Not significant
MLT1F1:ERVL-MaLR:LTR,3296.68274076021,-0.0154076245774772,0.0427537014758286,-0.360381067500977,0.718562182756793,0.9962736297742,ERVL-MaLR,MLT1F1,Not significant
HERVIP10FH-int:ERV1:LTR,533.746344197631,0.0259154949937257,0.0719760126548616,0.360057386312789,0.718804219305417,0.9962736297742,ERV1,HERVIP10FH-int,Not significant
AluYf1:Alu:SINE,635.61816576568,0.0275892481850597,0.0767391737019992,0.359519745315435,0.719206309238239,0.9962736297742,Alu,AluYf1,Not significant
LTR33C:ERVL:LTR,693.597703047427,0.0244000121433367,0.0678695095266893,0.359513606529623,0.719210900750779,0.9962736297742,ERVL,LTR33C,Not significant
MLT2A2:ERVL:LTR,3470.45223792823,0.0209993370050371,0.0590202164835988,0.355799050836635,0.721991059956085,0.9962736297742,ERVL,MLT2A2,Not significant
LTR41:ERVL:LTR,1633.90543130014,-0.0264447429436298,0.0744148142512862,-0.355369333508384,0.722312919804728,0.9962736297742,ERVL,LTR41,Not significant
HERVKC4-int:ERVK:LTR,137.554418177101,0.0625900828109626,0.176262508468034,0.355095836062684,0.722517795992071,0.9962736297742,ERVK,HERVKC4-int,Not significant
MLT1J:ERVL-MaLR:LTR,16824.6083046383,-0.015915160905576,0.0450212735544133,-0.353503125280113,0.72371128618915,0.9962736297742,ERVL-MaLR,MLT1J,Not significant
MamRep1161:TcMar-Tigger:DNA,13.8643436780888,0.102589290525971,0.290413304180296,0.353252723099355,0.723898985076301,0.9962736297742,TcMar-Tigger,MamRep1161,Not significant
Kanga1d:TcMar-Tc2:DNA,340.290825739911,-0.0237617286513307,0.0673336765445714,-0.35289516139226,0.724167038416913,0.9962736297742,TcMar-Tc2,Kanga1d,Not significant
LTR12_:ERV1:LTR,262.006041666184,0.0403698989669864,0.114720325006726,0.351898401304386,0.724914458189845,0.9962736297742,ERV1,LTR12_,Not significant
SVA_B:SVA:Retroposon,1531.80570645547,0.0276000828250561,0.0786990565902035,0.350704112868512,0.725810339685136,0.9962736297742,SVA,SVA_B,Not significant
L1MDb:L1:LINE,439.07976467717,-0.0240560934275872,0.0686013749119865,-0.35066488767099,0.725839770379983,0.9962736297742,L1,L1MDb,Not significant
Tigger16a:TcMar-Tigger:DNA,2408.88769874729,-0.0286994063355713,0.0819858738281357,-0.35005306396725,0.726298874535627,0.9962736297742,TcMar-Tigger,Tigger16a,Not significant
UCON72:UCON72:Unknown,39.9098323797863,0.0757694076103411,0.216940650523195,0.349263300481529,0.726891647649104,0.9962736297742,UCON72,UCON72,Not significant
MER105:DNA:DNA,1.85314685392858,-0.280962748661172,0.804851837419088,-0.34908629837031,0.727024522642402,0.9962736297742,DNA,MER105,Not significant
PRIMA41-int:ERV1:LTR,194.962692557969,-0.0367421920910959,0.105651400376699,-0.347768150351929,0.728014310695534,0.9962736297742,ERV1,PRIMA41-int,Not significant
LTR16E1:ERVL:LTR,1306.59773220568,0.0262488494964286,0.0754991033176503,0.347671009892539,0.728087270754931,0.9962736297742,ERVL,LTR16E1,Not significant
UCON75:UCON75:Unknown,21.8634648615412,0.104456622354744,0.300524026333561,0.347581601475031,0.728154425625713,0.9962736297742,UCON75,UCON75,Not significant
ALR/Alpha:centr:Satellite,15821.9824206331,0.136233997709514,0.392154879132893,0.347398451373971,0.728291996609264,0.9962736297742,centr,ALR/Alpha,Not significant
Charlie17a:hAT-Charlie:DNA,793.542173120095,-0.0177086589257702,0.05097863580254,-0.347374123434033,0.728310270905816,0.9962736297742,hAT-Charlie,Charlie17a,Not significant
GSAT:centr:Satellite,1.22433350395017,-0.364856483897575,1.05132602037376,-0.347044091772658,0.72855819438691,0.9962736297742,centr,GSAT,Not significant
LTR27:ERV1:LTR,104.782548943691,-0.0472803203412878,0.138536039032983,-0.341285348356403,0.732888776828213,0.9962736297742,ERV1,LTR27,Not significant
MER54B:ERVL:LTR,442.723457399094,-0.0417513237830853,0.122949982081331,-0.339579746790584,0.734173032431585,0.9962736297742,ERVL,MER54B,Not significant
Zaphod2:hAT-Tip100:DNA,345.172775010552,-0.0387546320841782,0.11467964623087,-0.337938190061717,0.735409767311192,0.9962736297742,hAT-Tip100,Zaphod2,Not significant
HERV-Fc1_LTR2:ERV1:LTR,2.4008087303214,0.236296848419123,0.701230804892645,0.336974426637316,0.736136178396047,0.9962736297742,ERV1,HERV-Fc1_LTR2,Not significant
LTR86A1:ERVL:LTR,978.611351399979,0.0260936305098464,0.0774590345703495,0.336870071445931,0.73621484751807,0.9962736297742,ERVL,LTR86A1,Not significant
L1M:L1:LINE,234.487006198867,-0.0274570061433096,0.0817995084041666,-0.335662239039948,0.73712558415389,0.9962736297742,L1,L1M,Not significant
UCON28b:UCON28b:Unknown,85.1605157679578,0.0581279163088178,0.173319679084184,0.335379782699598,0.737338616808342,0.9962736297742,UCON28b,UCON28b,Not significant
UCON25:UCON25:Unknown,19.1045462202801,-0.110923646780594,0.331325941574668,-0.334787086858988,0.73778570216519,0.9962736297742,UCON25,UCON25,Not significant
GSATX:centr:Satellite,4.85776291214945,-0.484027892857381,1.44953396912343,-0.333919661882837,0.738440182510811,0.9962736297742,centr,GSATX,Not significant
MLT2C1:ERVL:LTR,2107.27782686243,0.0123311303315768,0.0371368842189743,0.332045366511293,0.739855002952596,0.9962736297742,ERVL,MLT2C1,Not significant
MER84:ERV1:LTR,211.243687522742,-0.0376774209728294,0.113645308744998,-0.331535207118592,0.740240251788329,0.9962736297742,ERV1,MER84,Not significant
L1M1:L1:LINE,6747.34767071509,-0.0225988429345002,0.0685099735818296,-0.329862087999606,0.741504170983769,0.9962736297742,L1,L1M1,Not significant
AluYk12:Alu:SINE,40.1609102175746,-0.0611773092733298,0.186998296058623,-0.327154367514402,0.743551132852317,0.9962736297742,Alu,AluYk12,Not significant
HERV1_LTRc:ERV1:LTR,66.2911046251469,-0.0845262074717319,0.260574214146118,-0.32438438987034,0.745647036439603,0.9962736297742,ERV1,HERV1_LTRc,Not significant
LTR21C:ERVL:LTR,6.48414150094029,0.14137635040293,0.436911727076539,0.323581038551898,0.746255245303671,0.9962736297742,ERVL,LTR21C,Not significant
Eulor6C:DNA:DNA?,6.54415617876959,0.149612307048165,0.462589693820624,0.323423346967561,0.746374650526179,0.9962736297742,DNA,Eulor6C,Not significant
MLT2A1:ERVL:LTR,2787.46796781166,0.019533287141498,0.0609348203013475,0.320560347021587,0.748543591404097,0.9962736297742,ERVL,MLT2A1,Not significant
MER91B:hAT-Tip100:DNA,472.3360110784,0.0220661237615182,0.0689597838012024,0.319985396490374,0.7489794009311,0.9962736297742,hAT-Tip100,MER91B,Not significant
MER45C:hAT-Tip100:DNA,456.976429037724,0.0361063829890611,0.112951568379282,0.319662520026449,0.749224174786906,0.9962736297742,hAT-Tip100,MER45C,Not significant
MLT2E:ERVL:LTR,367.17421406413,-0.0283243455275696,0.0886898454741949,-0.319364019365789,0.749450491731238,0.9962736297742,ERVL,MLT2E,Not significant
LTR81C:Gypsy:LTR,135.490977803932,0.0338852462859733,0.106297875655883,0.318776326214361,0.749896131399695,0.9962736297742,Gypsy,LTR81C,Not significant
MER57C1:ERV1:LTR,304.629303600587,-0.0333653300658018,0.105383995073751,-0.316607185393301,0.751541682921095,0.9962736297742,ERV1,MER57C1,Not significant
HERV17-int:ERV1:LTR,918.554654446402,0.0215560007363917,0.0686131433540018,0.314167223401732,0.753394035214917,0.9962736297742,ERV1,HERV17-int,Not significant
MamRep605:LTR:LTR?,3573.21639916974,0.0146762418792789,0.0468754421977066,0.31309020653883,0.754212129385284,0.9962736297742,LTR,MamRep605,Not significant
L2-3_Crp:L2:LINE,3267.40020701942,0.0540216607525504,0.172608516976715,0.312972162085361,0.754301811886021,0.9962736297742,L2,L2-3_Crp,Not significant
MER113:hAT-Charlie:DNA,3191.11592189833,-0.011937035874746,0.0384014618889946,-0.310848475228673,0.755915815995273,0.9962736297742,hAT-Charlie,MER113,Not significant
MER50B:ERV1:LTR,465.029738877307,-0.0208402122103822,0.0671495110341292,-0.310355382927361,0.756290719337732,0.9962736297742,ERV1,MER50B,Not significant
MER88:ERVL:LTR,140.391083969651,0.0488618802161161,0.157765654572215,0.30971177059168,0.756780150979938,0.9962736297742,ERVL,MER88,Not significant
LTR28C:ERV1:LTR,403.887167620427,0.0297683877708129,0.0962852347034892,0.309168771956415,0.757193147349333,0.9962736297742,ERV1,LTR28C,Not significant
Chompy-7_Croc:PIF-Harbinger:DNA,3.92716850458387,0.175332876027032,0.56955421336739,0.307842294749094,0.758202336776058,0.9962736297742,PIF-Harbinger,Chompy-7_Croc,Not significant
L1M3c:L1:LINE,308.103604575694,0.0209564562387396,0.0698023238500374,0.300225767322049,0.764004951643811,0.9962736297742,L1,L1M3c,Not significant
UCON85:UCON85:Unknown,11.7463674378774,-0.0922648193224399,0.307810486352455,-0.299745536338853,0.764371261708525,0.9962736297742,UCON85,UCON85,Not significant
L1PA2:L1:LINE,7135.05885370607,0.0225036333412513,0.0752376639401516,0.299100638732643,0.764863258941793,0.9962736297742,L1,L1PA2,Not significant
LTR42:ERVL:LTR,500.870699255658,-0.0362919817022473,0.121673175172005,-0.298274304512416,0.765493814226356,0.9962736297742,ERVL,LTR42,Not significant
LTR1A1:ERV1:LTR,245.765839360712,0.0245678386392876,0.0824998454193177,0.297792541481962,0.765861507477181,0.9962736297742,ERV1,LTR1A1,Not significant
AluYc:Alu:SINE,1358.1761195512,0.0209351951183701,0.0704785275570885,0.297043593900459,0.766433227195862,0.9962736297742,Alu,AluYc,Not significant
UCON80:hAT:DNA,163.188621471017,-0.0944872828836776,0.318516416819652,-0.296648078071208,0.766735201137002,0.9962736297742,hAT,UCON80,Not significant
